Brand,Sentiment,Clean_tweet
,2,rt googl launch major new social network call circl possibl today link via sxsw
,2,rt googl launch major new social network call circl possibl today link via sxsw sxsw
,2,rt googl launch major new social network call circl googl circl sxsw link
Other Google product or service,2,rt googl launch new social network sxsw cnet news link sxsw
,2,rt googl launch new social network call circl possibl today link link sxsw
,2,rt googl launch new social network call circl possibl today link link sxsw sxswi
,2,rt googl launch new social network circl link close peep connect wmost possibl today sxsw
,2,rt googl launch social network googl circl point not sxsw today emoneg link sxsw
,2,rt googl tri fill void local inform hotpot biz claim provid photo info sxsw
Other Google product or service,4,rt googl tv demo leagu extraordinari hacker cool stuff like web app tv googl sxsw lxh
,2,rt googl tv late overrun xbox p wii netflix like readi sxsw barri diller qa
,2,rt googl unveil new data visual tool open sourc base gapmind bavcid sxsw pic link
,2,rt googl vp consum product marissa mayer say locat everyth link sxsw
Google,0,rt googl v bing bettersearch bing shot success structur search potenti higher margin cpa model v googl sxsw
Google,0,rt googl incap disrupt innov acquir startup last year leanstartup sxsw
,2,rt googl launch major new social network call circl sxsw
,2,rt googl preview major new social servic circl sxsw today say link ht
,1,tr googl tri launch new social network call circl link sxsw link
Other Google product or service,4,rt google' art project would great virtual field trip kid museum around world edtech sxsw
,2,rt google' cutt say reput topic key matter site rank qagb sxsw
,2,rt google' marissa mayer demo' quotcontextu discoveryquot use histori time search refin result sxsw
,4,rt google' marissa mayer extol cool googl mobil map quotmobil surpass desktop usag st time yearquot sxsw sxswi
Google,4,rt google' marissa mayer locationbas 'fast fun future' link sxsw sxswi
,2,rt google' marissa mayer locationbas 'fast fun future' via link sxswi sxsw
,2,rt google' marissa mayer quotth mobil phone cursor connect physic digit worldsquot sxsw
,2,rt google' mobil futur elus 'power herequot sxsw interact
Other Google product or service,4,rt google' new quotroutearoundquot featur give altern rout avoid traffic collect save driver yrsday sxsw
Other Google product or service,4,rt google' new quotroutearoundquot featur give altern rout avoid traffic collect save driver yrsday sxsw
,4,rt google' rout around traffic function save user year everi day marissa mayer sxsw
Google,4,rt google' rout around traffic function save user year everi day good futur marissa mayer sxsw
,2,rt got band want promot come say hi team googl parti maggiema sxsw
,2,rt got crave sxsw mind creat app foodspot link iphon app
,2,rt got good content googleb love seo rank sxsw link
iPad or iPhone App,4,rt got vmware talent commun ipad app rockin sign talent profession tonight sxsw link
,2,rt gowalla expect launch grouponlik reward sxsw link via
,2,rt great longform panel much web content gear toward workplac read ipadkindl chang sxsw jmc
iPad,4,rt great day sxsw jaloux amp new ipadlook school bu st day school link
,4,rt great even karateka castl wolfenstein choplift appl classic sxsw oldskol
,2,rt great meet haha hollergram link sxsw
,2,rt great link gtgt rt link edchat musedchat sxsw sxswi classic newtwitt
Google,4,rt great panel wguy fr amp googl hotpot social rec def not end rec discotalk sxsw sloanxsw
iPad,4,rt great session ipad design good ui insight tapworthi hisxsw sxsw
,2,rt great ui demo link xoom sxsw android tech tablet
,2,rt group challeng come iphon app solv parentingstartup issu sxsw
,2,rt gsdampm amp google' industri parti tonight see link sxsw austin weliveher gsdm
,2,rt gsdampm googlesit tree link sxsw gsdm
,2,rt guy couch play white ipad mashbash parti around make statement dammit sxsw
iPad,4,rt guy ever plan attend sxsw need thing skinni jean flannel shirt beard ipad imanoutcast
iPad,4,rt hah found quotpopupquot appl store ipad sale moro gold' gym th congress link sxsw
,2,rt haha googl serv pie sxsw booth pm
iPad or iPhone App,4,rt handheld hobo drafthous launch hobo shotgun iphon app sxsw link
,2,rt happi sxsw ca not make austin download free featur artist sxsw playlist link
,1,rt spontanieti life replac technolog iphon batteri dy go home great busi sxsw
iPad,4,rt decid need ipad usguy sxsw agre
iPad,4,rt hard time tweet use iphon sxsw use ipad much better hisxsw
Other Google product or service,4,rt fun creat dynam googl doc opposit side killcommun room sxsw
,4,rt fun new checkin' featur iphon see latest articl quotrol squarequot link sxsw
,2,rt much fun hand chanc win audi car sxsw appl store sxsw link
,2,rt hbd donat dime rt everyon come sxsw friendli remind ipad friday amp birthday saturday
,2,rt head link pm cst today win vip access acoust solo set sxsw tonight
,2,rt head link pm cst today win vip access acoust solo set sxsw tonight nokiaconnect
,2,rt head link pm cst today win vip access acoust solo set sxsw tonight alguien ahi
,2,rt head pvhous first snacker tweet u amp find one popchick win iphon case sxsw
iPhone,4,rt head austin sxsw austin guid iphon free limit time link
,2,rt head austin sxsw austin guid iphon free limit time link lp
,2,rt head austin sxsw austin guid iphon free limit time link lp travel
iPad or iPhone App,4,rt head austin sxsw lp austin guid iphon free limit time link travel
,4,rt head free googlesponsor happi hour semant web austin fogo de cho sxsw
,2,rt head rt come see new awesom flairbuild releas link great tool sxsw ux
,2,rt heard apple' popup store downtown austin pic alreadi gowalla link sxsw poppop
,2,rt heard apple' popup store downtown austin pic alreadi gowalla link sxsw ipad
Android,4,rt heard sxsw android lead market share smart phone u getjarsxsw
,2,rt hear travel across u social connect peopl wander around ipad tshirt qr code sxsw
,2,rt hear googl may launch social network event tonight sxsw
iPad or iPhone App,4,rt heat tracker cool heatmap iphon app overlay foursquar everyth fire sxsw
,2,rt heh rt appl open temporari store downtown austin sxsw ipad launch link
,2,rt hello sxsw ppl wnt share mobil vid show download link share mobil friend tweet etc client
,2,rt hello holler gram come take look new first ipad app link hollergram sxsw
iPad or iPhone App,4,rt help clean organ newscont great job ipad owner sxsw sxswi
,2,rt list music perform sxsw link use jqueri screenscrap emopo
,2,rt join actsofsharingcom start tonight person friend citi end sxsw win ipad
,2,rt sxsw itinerari event free requir bandbadg link enjoy fest emopo
,2,rt here' free sampler celebr sxsw year includ barton hollow link nice
,4,rt here' googl realtim sxsw link via
,2,rt hey iphon we'd love turn art iphon case let u know zazzlesxsw sxsw
iPad,4,rt hey not roll tractor trailer full ipad sxsw bet would sell entir inventori justsay
,2,rt hey austin know littl iphon android love music amp wanna make hour sxsw pleas let know
,2,rt hey nerdbird crew grab app snap freak pic link sxsw
,2,rt hey sxsw sxswi folk want learn secur come bsidesaustin link
,2,rt hey sxsw exhibitor not captur booth experi retrollect disc popular disc win ipad link
,2,rt hey sxsw folk free lunch la condesa pepsi max lot map link
,2,rt hey sxsw bout donat spend new ipad japan realli need thing
,2,rt hey sxsw mover shaker publish quotpok boxquot ebook next week get involv link
,2,rt hey sxsw present amp attende tip show present ipad iphon link
iPad or iPhone App,4,rt hey sxsw er rt rt last day get lp austin iphon app free link travel
,2,rt hey sxsw there' offer ya link
iPad or iPhone App,4,rt hey vufind awesom new updat iphon app link speedup object tag outsid sxsw conf hour emopo
iPad,4,rt hey lucki duck head sxsw want win ipad client give one away detail link sxswi
,2,rt hey austin know littl iphon android love music amp wanna make hour sxsw sure
,2,rt hey austin know littl iphon android love music amp wanna make hour sxsw pleas let know
iPad or iPhone App,4,rt hey foodi austin sxsw download new arw iphoneandroid app use guid dine town sxsw
,2,rt hey sxsw tri earli iphoneandroid beta hitcheri let u know think link
,2,rt hey sxsw attende summon town car parti hop iphon nothin cont link
,2,rt hey appl fan get peek space that' slate popup sxsw appl store tomorrow link
,2,rt hey sxsw check pal they'r crucial dudesjust fuckin' googl see they'r play whatev
iPad,4,rt hey lucki dog sxsw ipad check holler gram app link
,2,rt hi accident took ipad techi set pepsicostag would pleas return sxsw
,2,rt hi accident took ipad techi set pepsicostag would pleas return sxsw link
,2,rt hipster hobo way tell iphon sxsw
iPad,0,rt hipster overs earphon pluge new ipad make happi texa loos gun law sxsw
,2,rt hire market design creativ social medium pro come see aquent booth sxsw trade show might win ipad
,2,rt histor photo mashup googl map link sxsw
iPad or iPhone App,4,rt hitlanti ipad cool song explor app hitlantiscom sxsw musicviz
Other Google product or service,0,rt hm need anoth rt googl launch major new social network call circl possibl today link sxsw
iPad,0,rt hmm sxswcominteractivel stream ipadmobil compat mayb next year sxsw
,1,rt hmmonli sxsw rightbrain mwrc leftbrain emopo rt sxsw attende mac ipad
,2,rt hmmmm rt googl launch major new social network quotcirclesquot possibl today link sxsw
,2,rt hobo shotgun iphon game link sxsw
Google,4,rt holla rt googl parti best ever get butt sxsw
iPad,4,rt holi smoke ipad replac flip cam default video captur devic beauti eleg appl sxsw
,2,rt homeless guy front appl popup store sxsw hold sign say quotne money ipad quot
,2,rt hoot new blog posthootsuit mobil sxswupdat iphoneblackberryandroid link
,2,rt hoot new blog post hootsuit mobil sxsw updat iphon blackberri amp android link
,2,rt hootsuit mobil sxsw updat iphon blackberri amp android link via
,2,rt hope leav sxsw rt appl open popup store austin sxsw link
,2,rt horror stori woman tech link sxsw
Android App,4,rt hot pot googl mobil map 'very' interest new app sxsw sxswi
,2,rt hotpot googl marissamey next clevelandsteam sxsw
Apple,4,rt cool appl open temporari store ipad launch sxsw link sxswh
Google,4,rt could murphi usa better serv insid googl map phone googl announc great featur sxsw
,2,rt mani austin follow find googler sxsw link
,2,rt hell suppos get new ipad stumbl around austin sxsw notwin
,2,rt design babi boomer john mcree ipad design sxsw yourmom
Google,4,rt improv websit rank advic googl amp bing sxsw link
,2,rt improv websit rank advic googl amp bing sxsw link via
Google,4,rt huzzah rt quotgoogl tweetquot new quotthink speakquot mark belinski tweet panel sxsw umassjour
,2,rt ad linkedin hootsuit mobil sxsw updat iphon blackberri amp android link
iPad,4,rt also function ipad sure lot ipad flight nerdsunit sxsw
Google,4,rt ca not wait see 's big news link googl circl sxsw
Other Google product or service,0,rt cant wait give samsung peopl demo horribl terribl googl nexu phone sxsw
iPad,4,rt convinc not upgrad ipad held one sxsw trade show fail willpow check
iPad,4,rt know would origin content anyth today' worldand ipad better barri diller sxsw
iPhone,0,rt feel like iphon alway alway someth run batteri fast sxsw
Apple,4,rt got turkey rt random appl fan bought lunch everyon line sxsw popup appl store ipad cc
iPhone,4,rt pull iphon look busi fit sxsw badg line today peopl shuffl along stare phone sxsw
Apple,0,rt yet walk confer room look like appl ad think noth els sxsw
Apple,4,rt hope everyon awesom weekend sxsw know give away great appl prize
